id,r_date,company_name,sum,category_name,type_name,control_plan,name,supplier_name,vehicle_no,invoice_no,way_bill_no,quantity,price,qty_uom,status_accepted,status_rejected,status_not_attended,invoice_file,waybill_file
3474,15-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,SHRI MAHAVIR IRON,CG07CA8730,111,,25.6,,Ton,Accepted,,,,
3475,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,,,MS SCRAP S.02 V.NO-CG08AC-6960(R.J.S.IND.),,,,,,,Kg,,,Not Attended,,
3476,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,,,MS SCRAP S.03 V.NO-CG08AC-6960(R.J.S.IND.),,,,,,,Kg,,,Not Attended,,
3477,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,JAI AMBE ISPAT,CG04JD7679,501,,24.91,,Ton,Accepted,,,,
3478,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,JAI AMBE ISPAT,CG04JD7679,501,,24.91,,Ton,Accepted,,,,
3479,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,JAI AMBE ISPAT,CG04JD7679,501,,24.91,,Ton,Accepted,,,,
3480,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,Venkateshwar Strips,CG07CA7486,445,,19.49,,Ton,Accepted,,,,
3481,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,Venkateshwar Strips,CG07CA7486,445,,19.49,,Ton,Accepted,,,,
3482,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,Venkateshwar Strips,CG07CA7486,445,,19.49,,Ton,Accepted,,,,
3483,16-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
3484,16-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
3485,16-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,HS1S,50-Paranjape Auto Cast Satara Unit Pvt Ltd - 2,ALLOY,,,,,,,Kg,,,Not Attended,,
3486,16-06-2024,Shivalik Engineering industries Ltd,1,Others,,,STD SAMPLE 41A,,,,,,,Kg,,,Not Attended,,
3487,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,Mahendra Traders,CG07AA7275,1853,,25.01,,Ton,Accepted,,,,
3488,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,Mahendra Traders,CG07AA7275,1853,,25.01,,Ton,Accepted,,,,
3489,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,Mahendra Traders,CG07AA7275,1853,,25.01,,Ton,Accepted,,,,
3490,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,AKASH SALES,CG07CH5573,1114,,25.17,,Ton,,Rejected,,,
3491,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,AKASH SALES,CG07CH5573,1114,,25.17,,Ton,,Rejected,,,
3492,16-06-2024,Shivalik Engineering industries Ltd,1,Scrap,Foundry Pig,,RM1,AKASH SALES,CG07CH5573,1114,,25.17,,Ton,,Rejected,,,
3493,16-06-2024,MANTRI METALLICS PVT LTD,1,Scrap,CRC Scrap,1-MANTRI METALLICS PVT LTD - 1,16F24 - MADHUBAN-G406,MADHUBAN STEEL,MH14LL7459,CHKDLN251110697,,36.05,47,Ton,Accepted,,,,
3494,16-06-2024,Advantec Casting Pvt Ltd,1,Scrap,,,SS 304 SCRAPE,,,,,,,Kg,,,Not Attended,,
3495,16-06-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,MBH-11X C10 D,,,,,,,Kg,,,Not Attended,,
3496,16-06-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,SC 670/22,,,,,,,Kg,,,Not Attended,,
3497,17-06-2024,Gujarat Metal Cast,1,Scrap,,,ALIUMINUM SCRAP,,,,,,,Kg,,,Not Attended,,
3498,17-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,HARDEO AGRO IND.,CG04JD5989,31,,23.63,,Ton,Accepted,,,,
3499,17-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,HARDEO AGRO IND.,CG04JD5989,31,,23.63,,Ton,Accepted,,,,
3500,17-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,HARDEO AGRO IND.,CG04JD5989,31,,23.63,,Ton,Accepted,,,,
3501,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3502,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3503,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3504,17-06-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,MBH-11X C10 D,,,,,,,Kg,,,Not Attended,,
3505,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3506,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3507,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3508,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3509,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3510,17-06-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,SC 670/22,,,,,,,Kg,,,Not Attended,,
3511,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3512,17-06-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,BIZHERO,,,,,,,Kg,,,Not Attended,,
3513,17-06-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,BIZHERO,,,,,,,Kg,,,Not Attended,,
3514,17-06-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,MS Scrap,35-Belgaum FerroCast Pvt Ltd - 5,M S SCRAP,MS Metals and steel pvt ltd,KA22C3300,SAG/24-25/0377,,34.98,47,Ton,Accepted,,,,
3515,17-06-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,MS Scrap,35-Belgaum FerroCast Pvt Ltd - 5,M S SCRAP,,,,,,,Kg,,,Not Attended,,
3516,17-06-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,MS Scrap,35-Belgaum FerroCast Pvt Ltd - 5,M S SCRAP,,,,,,,Kg,,,Not Attended,,
3517,17-06-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,MS Scrap,35-Belgaum FerroCast Pvt Ltd - 5,M S SCRAP,GURUDEV TRADERS,MH14CP9069,82,,14,46.5,Ton,Accepted,,,,
3518,17-06-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,MS Scrap,35-Belgaum FerroCast Pvt Ltd - 5,M S SCRAP,,,,,,,Kg,,,Not Attended,,
3519,17-06-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,MS Scrap,35-Belgaum FerroCast Pvt Ltd - 5,M S SCRAP,,,,,,,Kg,,,Not Attended,,
3520,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3521,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3522,17-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3523,17-06-2024,Gujarat Metal Cast,1,Others,,,GUJARAT TIN,,,,,,,Kg,,,Not Attended,,
3524,17-06-2024,Gujarat Metal Cast,1,Others,,,GUJARAT TIN,,,,,,,Kg,,,Not Attended,,
3525,17-06-2024,Gujarat Metal Cast,1,Others,,,GUJARAT TIN,,,,,,,Kg,,,Not Attended,,
3526,17-06-2024,PRANSTON METALLOYS PRIVATE LIMITED,1,Scrap,,,SCRAP-1,,,,,,,Kg,,,Not Attended,,
3527,17-06-2024,PRANSTON METALLOYS PRIVATE LIMITED,1,Scrap,,,SCRAP-2 PLAT,,,,,,,Kg,,,Not Attended,,
3528,17-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,KRITI VENTURIES,CG09B0840,183,,24.35,,Ton,Accepted,,,,
3529,17-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,KRITI VENTURIES,CG09B0840,183,,24.35,,Ton,Accepted,,,,
3530,17-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,KRITI VENTURIES,CG09B0840,183,,24.35,,Ton,Accepted,,,,
3531,17-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,KSR ENG.IND.,CG07AT4306,142,,24.75,,Ton,Accepted,,,,
3532,17-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,KSR ENG.IND.,CG07AT4306,142,,24.75,,Ton,Accepted,,,,
3533,17-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,KSR ENG.IND.,CG07AT4306,142,,24.75,,Ton,Accepted,,,,
3534,17-06-2024,Gujarat Metal Cast,1,Others,,,MCI STD,,,,,,,Kg,,,Not Attended,,
3535,18-06-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS Scrap,2-MANTRI METALLICS PVT LTD - 2,18F24 - LUMINAJ SAFTY,LUMINAZ SAFETY GLASS,MH11AL8550,4224109336,,25.07,41.5,Ton,Accepted,,,,
3536,18-06-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS Scrap,2-MANTRI METALLICS PVT LTD - 2,18F24 - SHREE STEEL,SHREE STEEL,MH25U2197,BK/247,,30.18,44,Ton,Accepted,,,,
3537,18-06-2024,Yash Metallics Pvt Ltd,1,Scrap,MS Scrap,54-Yash Metallics Pvt Ltd - 1,MS Scrap,Shri jagdamba ent.,,,,30.5,,Ton,Accepted,,,,
3538,18-06-2024,MANTRI METALLICS PVT LTD,1,Others,,,18F24 - MMPL UNIT NO -1,,,,,,,Kg,,,Not Attended,,
3539,18-06-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,SC 670/22,,,,,,,Kg,,,Not Attended,,
3540,18-06-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,MBH-11X C10 D,,,,,,,Kg,,,Not Attended,,
3541,18-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,KRITI VENTURIES,CG04JA9505,185,,20.01,,Ton,Accepted,,,,
3542,18-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,KRITI VENTURIES,CG04JA9505,185,,20.01,,Ton,Accepted,,,,
3543,18-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,KRITI VENTURIES,CG04JA9505,185,,20.01,,Ton,Accepted,,,,
3544,18-06-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,BIZHERO,,,,,,,Kg,,,Not Attended,,
3545,18-06-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,BIZHERO,,,,,,,Kg,,,Not Attended,,
3546,18-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,SHIVALI UDYOG,CG04JD7679,1067,,21.17,,Ton,Accepted,,,,
3547,18-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,SHIVALI UDYOG,CG04JD7679,1067,,21.17,,Ton,Accepted,,,,
3548,18-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,SHIVALI UDYOG,CG04JD7679,1067,,21.17,,Ton,Accepted,,,,
3549,18-06-2024,Rudra Casting Pvt Ltd,1,Others,,,SS,,,,,,,Kg,,,Not Attended,,
3550,18-06-2024,Yash Metallics Pvt Ltd,1,Pig Iron,Basic Pig iron,56-Yash Metallics Pvt Ltd - 3,WELLDEAL,,,,,,,Kg,,,Not Attended,,
3551,18-06-2024,Gujarat Metal Cast,1,Others,,,SGI STD,,,,,,,Kg,,,Not Attended,,
3552,18-06-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,CI Scrap,36-Belgaum FerroCast Pvt Ltd - 6,CRC SCRAP,,,,,,,Kg,,,Not Attended,,
3553,18-06-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,CI Scrap,36-Belgaum FerroCast Pvt Ltd - 6,CRC SCRAP,,,,,,,Kg,,,Not Attended,,
3554,18-06-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,CI Scrap,36-Belgaum FerroCast Pvt Ltd - 6,CRC SCRAP,,,,,,,Kg,,,Not Attended,,
3555,18-06-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,CRC Scrap,36-Belgaum FerroCast Pvt Ltd - 6,CRC SCRAP,MS Metals and steel pvt ltd,KA01AG8874,MSMBY2425-02560,,25,45.6,Ton,Accepted,,,,
3556,18-06-2024,Belgaum FerroCast Pvt Ltd,1,Scrap,CI Scrap,36-Belgaum FerroCast Pvt Ltd - 6,CRC SCRAP,,,,,,,Kg,,,Not Attended,,
3557,18-06-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
3558,18-06-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
3559,18-06-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
3560,18-06-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
3561,18-06-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
3562,18-06-2024,Gujarat Metal Cast,1,Others,,,GURUMAHARAJ,,,,,,,Kg,,,Not Attended,,
3563,18-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,Mahendra Traders,CG07BK9768,1892,,30.35,,Ton,Accepted,,,,
3564,18-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,Mahendra Traders,CG07BK9768,1892,,30.35,,Ton,Accepted,,,,
3565,18-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,Mahendra Traders,CG07BK9768,1892,,30.35,,Ton,Accepted,,,,
3566,18-06-2024,MANTRI METALLICS PVT LTD,1,Scrap,CI SCRAP,10-MANTRI METALLICS PVT LTD - 8,18F24 - MMPL UNIT NO -1,MANTRI METALLICS UNIT 1,MH46BM4410,275/276/277,,70.44,37.7,Ton,Accepted,,,,
3567,18-06-2024,Dhavalikar Engineering Works,1,Others,,,D23936,,,,,,,Kg,,,Not Attended,,
3568,19-06-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,MBH-11X C10D,,,,,,,Kg,,,Not Attended,,
3569,19-06-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,BIZHERO,,,,,,,Kg,,,Not Attended,,
3570,19-06-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,SC 670/22,,,,,,,Kg,,,Not Attended,,
3571,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG07C6239,70,,19.7,,Ton,,Rejected,,,
3572,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG07C6239,70,,19.7,,Ton,,Rejected,,,
3573,19-06-2024,Yash Metallics Pvt Ltd,1,Scrap,MS Scrap,54-Yash Metallics Pvt Ltd - 1,MS Scrap,Goyal Iron and Steel,,,,25,,Kg,Accepted,,,,
3574,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG07C6239,70,,19.7,,Ton,,Rejected,,,
3575,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,AKASH SALES,CG29AB0187,1146,,22.39,,Ton,Accepted,,,,
3576,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,AKASH SALES,CG29AB0187,1146,,22.39,,Ton,Accepted,,,,
3577,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,AKASH SALES,CG29AB0187,1146,,22.39,,Ton,Accepted,,,,
3578,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,AKASH SALES,CG29AB0187,1146,,22.39,,Ton,Accepted,,,,
3579,19-06-2024,Oasis International,1,Scrap,MS Scrap,61-Oasis International - 4,RM4,Supriya Trends,,,,1,,Ton,Accepted,,,,
3580,19-06-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,BIZHERO,,,,,,,Kg,,,Not Attended,,
3581,19-06-2024,Shanthala Spherocast Private Limited,1,Others,,,F240619,,,,,,,Kg,,,Not Attended,,
3582,19-06-2024,Shanthala Spherocast Private Limited,1,Others,,,F240619 CRCA,,,,,,,Kg,,,Not Attended,,
3583,19-06-2024,Shanthala Spherocast Private Limited,1,Others,,,F240619 CRCA,,,,,,,Kg,,,Not Attended,,
3584,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,AKASH SALES,CG07C6311,1147,,14.9,,Ton,Accepted,,,,
3585,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,AKASH SALES,CG07C6311,1147,,14.9,,Ton,Accepted,,,,
3586,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,AKASH SALES,CG087C6311,1147,,14.9,,Ton,Accepted,,,,
3587,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,AKASH SALES,CG07C6311,1147,,14.7,,Ton,Accepted,,,,
3588,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG07C9905,71,,21.2,,Ton,Accepted,,,,
3589,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG07C9905,71,,21.2,,Ton,Accepted,,,,
3590,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG07C9905,71,,21.2,,Ton,Accepted,,,,
3591,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,ANAND SALES,CG07C9905,71,,21.2,,Ton,Accepted,,,,
3592,19-06-2024,Maxwell Auto Components Pvt Ltd.,1,Others,,,KAMARAJ HMS,,,,,,,Kg,,,Not Attended,,
3593,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,KSR ENG.IND.,CG07C3891,145,,25.05,,Ton,Accepted,,,,
3594,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,KSR ENG.IND.,CG07C3891,145,,25.05,,Ton,Accepted,,,,
3595,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,KSR ENG.IND.,CG07C3891,145,,25.05,,Ton,Accepted,,,,
3596,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,Mahendra Traders,CG4PP7587,1933,,24.24,,Ton,Accepted,,,,
3597,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,Mahendra Traders,CG04PP7587,1933,,24.24,,Ton,Accepted,,,,
3598,19-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,,RM1,Mahendra Traders,CG04PP7587,1933,,24.24,,Ton,Accepted,,,,
3599,20-06-2024,Gujarat Metal Cast,1,Others,,,RIDHI CORPRTOIN,,,,,,,Kg,,,Not Attended,,
3600,20-06-2024,Gujarat Metal Cast,1,Others,,,GUJARAT TIN,,,,,,,Kg,,,Not Attended,,
3601,20-06-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,MBH-11X C10 D,,,,,,,Kg,,,Not Attended,,
3602,20-06-2024,MANTRI METALLICS PVT LTD,1,Scrap,MS Scrap,2-MANTRI METALLICS PVT LTD - 2,20F24 - LUMINAJ SAFTY,LUMINAZ SAFETY GLASS,MH09FF6039,4224109699,,25.68,41.5,Ton,Accepted,,,,
3603,20-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3604,20-06-2024,Belgaum FerroCast Pvt Ltd,1,Others,,,SC 670/22,,,,,,,Kg,,,Not Attended,,
3605,20-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3606,20-06-2024,MANTRI METALLICS PVT LTD,1,Scrap,CI SCRAP,10-MANTRI METALLICS PVT LTD - 8,20F24 - MULTI TRADE LINK,MULTI TRADE LINK,CONTENER,MTL/16108,,135.88,37.5,Ton,Accepted,,,,
3607,20-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3608,20-06-2024,Smitha Enterprises,1,Scrap,MS Scrap,,1,Vishrut,Ka14,261,,5000,45,Kg,Accepted,,,,
3609,20-06-2024,Belgaum FerroCast Pvt Ltd,1,Pig Iron,CI,32-Belgaum FerroCast Pvt Ltd - 2,CI PIG IRON,SUPRIYA TRADERS,KA16C2601,ST/00623/24-25,,30.15,47.5,Ton,Accepted,,,,
3610,20-06-2024,Smitha Enterprises,1,Borings,Foundry Pig,,Lakshman kalyankar,Likith Enterprises,Ka 14 B 4747,192,,11200,40,Kg,Accepted,,,,
3611,20-06-2024,Smitha Enterprises,1,Others,,,1,,,,,,,Kg,,,Not Attended,,
3612,20-06-2024,Belgaum FerroCast Pvt Ltd,1,Pig Iron,CI,32-Belgaum FerroCast Pvt Ltd - 2,CI PIG IRON,,,,,,,Kg,,,Not Attended,,
3613,20-06-2024,Smitha Enterprises,1,Borings,Foundry Pig,,Rm 2,Likith Enterprises,Ka14 B4747,192,,11100,40,Kg,Accepted,,,,
3614,20-06-2024,Smitha Enterprises,1,Others,,,1,,,,,,,Kg,,,Not Attended,,
3615,20-06-2024,Supercraft Foundry Pvt Ltd,1,Others,,,SG,,,,,,,Kg,,,Not Attended,,
3616,20-06-2024,Supercraft Foundry Pvt Ltd,1,Others,,,SG,,,,,,,Kg,,,Not Attended,,
3617,20-06-2024,Supercraft Foundry Pvt Ltd,1,Others,,,SG,,,,,,,Kg,,,Not Attended,,
3618,20-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,VANDANA ISPAT,CG04JD5989,1224,,25.16,,Ton,Accepted,,,,
3619,20-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,VANDANA ISPAT,CG04JD5989,1224,,25.16,,Ton,Accepted,,,,
3620,20-06-2024,Shivalik Engineering industries Ltd,1,Scrap,MS Scrap,45-Shivalik Engineering industries Ltd - 1,RM1,VANDANA ISPAT,CG04JD5989,1224,,25.16,,Ton,Accepted,,,,
3621,20-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3622,20-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3623,20-06-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,BIZHERO,,,,,,,Kg,,,Not Attended,,
3624,20-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3625,20-06-2024,Paranjape Auto Cast Satara Unit Pvt Ltd,1,Aluminium,AC4B,51-Paranjape Auto Cast Satara Unit Pvt Ltd - 3,ALLOY,,,,,,,Kg,,,Not Attended,,
3626,20-06-2024,TITAGARH WAGONS LIMITED UNIT 2,1,Scrap,MS Scrap,53-TITAGARH WAGONS LIMITED UNIT 2 - 1,BIZHERO,,,,,,,Kg,,,Not Attended,,
3627,20-06-2024,Supercraft Foundry Pvt Ltd,1,Others,,,RM,,,,,,,Kg,,,Not Attended,,
